ID,holiday,temp,rain_1h,snow_1h,clouds_all,year,month,day,hour,traffic_volume
45331,0,274.954,0.0,0.0,0,2016,4,22,5,2824
45332,0,295.36,0.0,0.0,40,2018,7,1,4,372
45333,0,256.05,0.0,0.0,20,2012,12,31,6,3092
45334,0,262.43,0.0,0.0,0,2014,2,1,10,3881
45335,0,294.15,0.0,0.0,1,2018,8,4,1,668
45336,0,268.56,0.0,0.0,75,2018,2,27,9,5093
45337,0,291.87,0.0,0.0,20,2018,8,16,5,3150
45338,0,267.75,0.0,0.0,1,2012,11,13,22,1563
45339,0,294.42,0.0,0.0,8,2013,7,25,13,5433
45340,0,282.52,0.0,0.0,92,2014,5,13,1,354
45341,0,275.34,0.0,0.0,90,2017,2,28,4,864
45342,0,272.89,0.0,0.0,1,2017,4,1,7,2100
45343,0,293.69,0.0,0.0,90,2018,7,14,8,2714
45344,0,296.08,0.0,0.0,75,2017,8,30,19,3705
45345,0,296.02,0.0,0.0,1,2015,8,3,11,4501
45346,0,299.9,0.0,0.0,1,2014,8,4,16,6596
45347,0,294.04,0.25,0.0,40,2018,8,29,18,4554
45348,0,277.54,0.0,0.0,1,2015,9,30,2,273
45349,0,276.61,0.0,0.0,75,2018,1,19,13,5101
45350,0,266.09,0.0,0.0,90,2013,1,3,21,2046
45351,0,274.88,0.0,0.0,90,2017,1,21,5,639
45352,0,274.77,0.0,0.0,40,2013,4,20,15,4808
45353,0,270.55,0.0,0.0,90,2017,1,26,8,5830
45354,0,259.9,0.0,0.0,75,2018,2,24,9,3753
45355,0,285.36,0.0,0.0,75,2017,4,23,11,4480
45356,0,288.03,0.0,0.0,0,2013,7,24,5,2932
45357,0,280.61,0.0,0.0,64,2013,11,13,18,4816
45358,0,290.29,0.0,0.0,40,2017,6,23,23,2494
45359,0,288.88,0.0,0.0,1,2016,11,13,16,4165
45360,0,275.89,0.0,0.0,1,2017,4,12,4,845
45361,0,291.57,0.0,0.0,40,2015,8,1,1,813
45362,0,287.32,0.0,0.0,1,2013,8,17,4,457
45363,1,277.22,0.0,0.0,90,2015,11,26,0,833
45364,0,292.78,0.0,0.0,90,2017,6,22,14,5123
45365,0,285.14,0.0,0.0,75,2012,10,9,13,5030
45366,0,284.29,0.0,0.0,1,2017,10,6,2,286
45367,0,294.29,0.0,0.0,90,2018,7,19,12,4861
45368,0,282.14,0.0,0.0,92,2013,10,18,18,4927
45369,0,283.27,0.0,0.0,8,2016,10,2,4,380
45370,0,287.31,0.0,0.0,90,2017,9,26,6,5591
45371,0,281.35,0.0,0.0,75,2013,9,21,5,919
45372,0,266.59,0.0,0.0,90,2012,11,24,3,322
45373,0,294.87,0.0,0.0,1,2014,7,6,1,711
45374,0,285.75,1.02,0.0,90,2016,5,11,16,6321
45375,0,277.73,1.21,0.0,90,2014,4,27,20,2240
45376,0,274.04,0.0,0.0,90,2012,12,1,19,3288
45377,0,292.87,0.0,0.0,0,2013,7,16,5,2981
45378,0,299.67,0.0,0.0,44,2013,7,17,9,5528
45379,0,298.22,0.0,0.0,75,2017,9,10,18,3791
45380,0,295.16,0.25,0.0,75,2013,7,8,22,1902
45381,0,288.21,0.0,0.0,1,2015,8,3,7,5431
45382,0,286.34,0.0,0.0,20,2014,4,7,18,4312
45383,0,265.83,0.0,0.0,5,2018,4,1,11,3641
45384,0,278.94,0.0,0.0,40,2018,4,27,7,6712
45385,0,267.12,0.0,0.0,90,2013,2,6,2,271
45386,0,274.67,0.0,0.0,90,2013,1,12,0,1043
45387,0,271.95,0.0,0.0,8,2016,12,20,19,3246
45388,0,271.75,0.0,0.0,90,2013,4,14,1,860
45389,0,289.03,0.0,0.0,8,2014,6,12,15,5859
45390,0,273.82,0.0,0.0,1,2016,12,20,16,6079
45391,0,265.86,0.0,0.0,1,2015,11,28,10,3780
45392,0,286.26,0.0,0.0,1,2016,8,31,4,872
45393,0,275.0,0.0,0.0,90,2018,4,16,18,4061
45394,0,298.33,0.0,0.0,90,2016,7,27,11,4316
45395,0,274.85,0.0,0.0,90,2012,12,16,18,3076
45396,0,276.08,0.0,0.0,1,2018,4,5,16,6642
45397,0,293.2,0.0,0.0,5,2016,4,13,17,6764
45398,0,286.09,0.25,0.0,48,2013,7,28,12,4253
45399,0,243.39,0.0,0.0,1,2016,12,18,8,1462
45400,0,292.38,0.0,0.0,1,2015,7,7,13,4482
45401,0,274.5,0.0,0.0,90,2013,4,12,4,713
45402,0,304.47,0.0,0.0,40,2016,7,21,19,3053
45403,0,291.58,0.0,0.0,40,2015,8,30,10,4290
45404,0,281.28,0.25,0.0,1,2016,5,12,6,6061
45405,0,283.86,0.0,0.0,1,2015,10,13,19,3313
45406,0,299.92,0.0,0.0,1,2015,9,15,19,3634
45407,0,292.25,1.02,0.0,90,2016,6,30,12,4125
45408,0,302.15,0.0,0.0,1,2017,7,20,16,6421
45409,0,280.52,0.0,0.0,75,2017,4,4,9,4981
45410,0,289.83,0.0,0.0,90,2013,5,25,20,2458
45411,0,272.38,0.0,0.0,90,2018,4,2,11,4509
45412,0,268.72,0.0,0.0,40,2016,11,21,0,539
45413,0,283.97,0.0,0.0,1,2017,6,27,3,334
45414,0,291.75,0.0,0.0,0,2013,8,10,22,3183
45415,0,275.15,0.0,0.0,90,2017,1,20,7,5984
45416,0,257.44,0.0,0.0,1,2018,2,24,8,3018
45417,0,269.65,0.0,0.0,90,2013,2,10,4,299
45418,0,284.82,1.33,0.0,90,2014,5,19,20,2527
45419,0,295.88,5.08,0.0,75,2015,9,23,14,5153
45420,0,275.09,0.0,0.0,90,2017,1,20,3,363
45421,0,298.48,0.0,0.0,75,2017,6,13,13,4991
45422,0,287.11,0.51,0.0,90,2015,9,18,20,3395
45423,0,273.62,0.0,0.0,90,2017,1,24,1,300
45424,0,284.28,0.0,0.0,5,2017,5,27,7,1241
45425,0,298.48,0.0,0.0,40,2018,6,23,12,5018
45426,0,258.27,0.0,0.0,1,2014,2,23,1,812
45427,0,271.82,0.0,0.0,90,2013,11,21,11,4859
45428,0,274.48,0.0,0.0,90,2016,3,5,1,710
45429,0,284.75,0.0,0.0,90,2017,5,18,19,3678
45430,0,285.16,0.0,0.0,1,2015,7,2,4,801
45431,0,278.43,0.0,0.0,92,2013,10,17,9,5374
45432,0,290.368,0.0,0.0,92,2016,10,17,1,317
45433,0,297.888,0.0,0.0,0,2016,7,19,1,400
45434,0,276.58,0.0,0.0,90,2015,10,28,13,4958
45435,0,276.8,0.0,0.0,90,2012,12,2,20,2319
45436,0,290.15,0.0,0.0,1,2017,5,14,1,931
45437,0,290.15,0.0,0.0,75,2017,5,22,19,3260
45438,0,257.72,0.0,0.0,64,2013,12,16,9,3799
45439,0,294.29,0.0,0.0,90,2013,5,21,18,4348
45440,0,276.42,0.0,0.0,90,2016,12,5,17,5955
45441,0,272.37,0.0,0.0,90,2013,4,24,4,759
45442,0,273.95,0.0,0.0,90,2016,12,24,4,465
45443,0,291.98,0.0,0.0,1,2015,6,27,8,2700
45444,0,264.69,0.0,0.0,64,2013,12,1,7,1093
45445,0,286.94,0.0,0.0,1,2018,5,9,4,885
45446,0,272.07,0.0,0.0,1,2014,4,5,1,666
45447,0,283.69,0.0,0.0,1,2017,10,8,3,435
45448,0,284.68,0.0,0.0,90,2016,3,15,13,5185
45449,0,285.99,0.0,0.0,100,2012,10,24,3,408
45450,0,271.28,0.0,0.0,90,2018,3,5,20,844
45451,0,261.86,0.0,0.0,20,2014,3,5,8,5849
45452,0,286.93,0.0,0.0,1,2013,5,13,17,6385
45453,0,269.97,0.0,0.0,90,2013,2,6,8,6531
45454,0,290.61,0.0,0.0,1,2018,6,10,6,808
45455,0,289.49,0.0,0.0,1,2018,5,8,21,2334
45456,0,275.78,0.0,0.0,90,2016,12,1,12,4743
45457,0,285.39,0.0,0.0,1,2014,5,11,8,1927
45458,0,295.88,1.02,0.0,40,2015,6,26,19,3612
45459,0,280.65,0.0,0.0,40,2018,9,28,3,367
45460,0,278.8,0.0,0.0,1,2018,4,24,3,346
45461,0,263.66,0.0,0.0,64,2013,12,27,4,628
45462,0,285.65,0.0,0.0,1,2017,8,29,5,3127
45463,0,280.423,0.0,0.0,0,2016,10,23,3,484
45464,0,288.71,0.0,0.0,40,2013,6,3,13,4761
45465,0,254.84,0.0,0.0,1,2017,1,4,3,308
45466,0,283.41,0.0,0.0,90,2016,5,11,0,523
45467,0,293.64,2.33,0.0,40,2015,6,28,18,3616
45468,0,268.95,0.0,0.0,90,2013,2,13,22,1663
45469,0,261.62,0.0,0.0,90,2016,12,16,19,1906
45470,0,299.87,0.0,0.0,40,2017,8,8,15,5927
45471,0,263.65,0.0,0.0,90,2013,1,1,4,372
45472,0,278.75,0.0,0.0,1,2018,4,26,2,255
45473,0,276.09,0.0,0.0,1,2016,11,2,6,5477
45474,0,291.3,0.0,0.0,1,2018,7,2,5,2931
45475,0,286.15,0.0,0.0,90,2017,10,6,20,3137
45476,0,281.28,0.0,0.0,90,2017,5,20,19,3446
45477,0,277.88,0.0,0.0,90,2017,11,4,18,4411
45478,0,291.04,0.0,0.0,90,2016,9,16,10,4416
45479,0,288.9,0.0,0.0,75,2014,5,21,12,5004
45480,0,270.29,0.0,0.0,75,2012,12,15,11,3938
45481,0,266.6,0.0,0.0,40,2014,3,22,17,4390
45482,0,291.89,0.98,0.0,90,2018,8,24,6,5259
45483,0,296.16,0.0,0.0,0,2013,7,24,19,3542
45484,0,291.8,0.0,0.0,1,2018,8,12,3,392
45485,0,289.46,0.0,0.0,90,2016,5,28,0,1452
45486,0,280.57,0.0,0.0,90,2012,11,8,15,5866
45487,0,298.01,0.0,0.0,1,2015,9,16,21,2507
45488,0,276.08,0.0,0.0,75,2018,3,3,9,3911
45489,0,286.87,0.0,0.0,75,2017,10,14,14,5441
45490,0,276.48,0.0,0.0,90,2013,10,20,17,4354
45491,0,295.77,0.0,0.0,90,2017,6,29,16,6490
45492,0,296.65,0.0,0.0,40,2015,8,3,19,3384
45493,0,289.36,0.0,0.0,75,2016,5,29,6,966
45494,0,256.51,0.0,0.0,1,2014,2,8,0,1094
45495,0,271.21,0.0,0.0,90,2013,4,14,4,253
45496,0,300.99,0.0,0.0,12,2016,6,18,20,3751
45497,0,291.75,0.0,0.0,1,2017,6,15,2,336
45498,0,290.87,0.0,0.0,1,2017,8,30,2,270
45499,0,300.98,0.0,0.0,44,2014,7,10,13,5319
45500,0,287.83,0.0,0.0,75,2016,6,4,5,936
45501,0,256.48,0.0,0.0,1,2018,1,5,16,6504
45502,0,279.08,0.0,0.0,90,2015,12,7,17,6067
45503,0,283.36,0.0,0.0,90,2014,4,26,13,3302
45504,0,290.8,1.52,0.0,92,2016,9,23,16,5644
45505,0,301.92,0.0,0.0,75,2017,8,1,14,5018
45506,0,264.54,0.0,0.0,64,2013,12,19,22,2283
45507,0,282.73,0.0,0.0,1,2015,10,15,21,2815
45508,0,270.49,0.0,0.0,90,2018,4,14,10,1978
45509,0,280.15,0.0,0.0,1,2015,11,7,12,4680
45510,0,282.08,0.0,0.0,90,2017,10,9,18,4282
45511,0,268.08,0.0,0.0,90,2012,12,18,13,5433
45512,0,260.88,0.0,0.0,40,2017,3,11,9,4256
45513,0,257.43,0.0,0.0,64,2014,1,9,8,5778
45514,0,292.08,0.0,0.0,0,2016,8,5,0,1022
45515,0,287.11,0.0,0.0,0,2014,5,5,11,4591
45516,0,294.44,0.0,0.0,1,2014,5,22,17,6241
45517,0,280.88,0.0,0.0,1,2017,11,24,9,2909
45518,0,291.64,0.0,0.0,40,2017,8,29,10,4991
45519,0,285.76,0.0,0.0,1,2017,6,2,2,343
45520,0,254.69,0.0,0.0,75,2013,1,21,6,4018
45521,0,263.38,0.0,0.0,40,2012,12,30,12,3951
45522,0,294.08,0.0,0.0,90,2018,5,30,10,4554
45523,0,294.86,0.0,0.0,1,2018,7,31,22,2152
45524,0,261.22,0.0,0.0,1,2018,4,1,5,426
45525,0,298.0,0.0,0.0,75,2018,8,7,18,4121
45526,0,265.88,0.0,0.0,75,2017,11,9,8,5542
45527,0,302.64,0.0,0.0,40,2015,7,24,17,5341
45528,0,290.37,0.0,0.0,100,2016,8,20,2,588
45529,0,289.288,0.0,0.0,36,2016,4,21,16,6864
45530,0,294.86,0.0,0.0,90,2017,8,21,17,5995
45531,0,255.07,0.0,0.0,5,2018,2,7,9,5343
45532,0,279.893,0.0,0.0,24,2016,4,21,23,2737
45533,0,250.03,0.0,0.0,1,2017,1,6,2,357
45534,0,292.23,0.0,0.0,1,2017,8,8,23,1198
45535,0,281.4,0.35,0.0,92,2013,10,15,23,964
45536,0,275.65,0.0,0.0,90,2017,11,17,8,5344
45537,0,281.75,0.0,0.0,90,2013,5,10,19,3748
45538,0,273.02,0.0,0.0,90,2017,1,3,3,483
45539,0,287.78,0.0,0.0,1,2015,7,9,1,404
45540,0,287.48,0.0,0.0,1,2015,9,21,2,235
45541,0,297.26,0.0,0.0,40,2015,9,6,21,2725
45542,0,300.15,0.0,0.0,1,2013,9,11,18,4805
45543,0,301.64,0.0,0.0,0,2013,8,29,17,6724
45544,0,279.93,0.0,0.0,20,2012,11,22,6,881
45545,0,271.56,0.0,0.0,20,2012,12,5,7,5922
45546,0,290.7,0.0,0.0,0,2016,10,2,11,3882
45547,0,257.41,0.0,0.0,1,2013,2,20,19,3234
45548,0,268.08,0.0,0.0,90,2018,4,15,1,259
45549,0,261.03,0.0,0.0,1,2017,1,3,16,6114
45550,0,257.75,0.0,0.0,90,2016,1,11,15,5540
45551,0,299.55,0.0,0.0,40,2017,9,2,16,4794
45552,0,290.56,1.14,0.0,75,2016,8,27,10,4008
45553,0,292.28,0.0,0.0,90,2018,6,2,20,3074
45554,0,295.24,0.0,0.0,75,2016,7,11,3,342
45555,0,291.42,0.0,0.0,1,2018,6,24,3,409
45556,0,277.85,0.4,0.0,40,2014,3,20,13,5066
45557,0,279.51,0.0,0.0,90,2015,12,10,12,4743
45558,0,274.08,0.0,0.0,90,2016,11,25,1,582
45559,0,282.53,0.0,0.0,40,2016,5,16,4,854
45560,0,280.28,0.0,0.0,1,2018,4,24,1,330
45561,0,261.82,0.0,0.0,90,2016,1,20,7,5705
45562,0,268.65,0.0,0.0,90,2016,12,8,12,4819
45563,0,281.35,0.0,0.0,90,2018,3,28,18,4918
45564,0,288.11,0.0,0.0,90,2014,5,22,22,2068
45565,0,276.08,0.0,0.0,90,2016,12,21,17,5726
45566,0,301.72,0.0,0.0,36,2015,8,1,16,3734
45567,0,291.36,0.0,0.0,90,2016,6,3,17,5924
45568,0,275.37,0.0,0.0,90,2017,4,26,8,5335
45569,0,284.68,0.25,0.0,1,2014,5,11,2,550
45570,0,291.896,0.0,0.0,92,2015,6,24,23,1205
45571,0,267.95,0.0,0.0,1,2017,12,20,1,418
45572,0,287.46,0.0,0.0,1,2016,11,13,13,3749
45573,0,288.55,0.0,0.0,1,2018,7,6,5,2453
45574,0,288.94,0.0,0.0,1,2018,5,9,14,5109
45575,0,287.86,0.0,0.0,90,2017,10,2,10,4342
45576,0,263.11,0.0,0.0,64,2013,12,16,22,1528
45577,0,269.28,0.0,0.0,90,2017,2,7,11,4108
45578,0,255.4,0.0,0.0,75,2014,2,15,3,334
45579,0,290.86,0.76,0.0,90,2015,9,24,7,6024
45580,0,292.08,0.0,0.0,40,2017,5,8,14,5048
45581,0,293.21,0.0,0.0,1,2018,8,16,2,300
45582,0,269.74,0.0,0.0,64,2014,1,13,17,5923
45583,0,281.81,0.34,0.0,90,2014,5,13,3,350
45584,0,265.82,0.0,0.0,90,2012,12,28,22,2335
45585,0,265.18,0.0,0.0,90,2014,2,15,20,2631
45586,0,284.223,0.0,0.0,20,2016,10,18,4,1000
45587,0,260.09,0.0,0.0,0,2014,1,30,18,3652
45588,0,274.21,0.0,0.0,75,2017,12,18,12,4860
45589,0,267.15,0.0,0.0,1,2017,11,6,5,2853
45590,0,275.74,0.0,0.0,1,2013,3,27,19,3251
45591,0,280.15,0.0,0.0,90,2016,3,31,19,3568
45592,0,297.8,0.0,0.0,90,2018,6,16,7,1651
45593,0,291.2,0.0,0.0,100,2016,9,22,14,5030
45594,0,287.28,0.0,0.0,40,2016,6,5,0,1648
45595,0,301.5,0.0,0.0,40,2015,7,27,14,4943
45596,0,270.34,0.0,0.0,90,2017,1,10,9,4151
45597,0,295.21,0.0,0.0,75,2018,8,21,16,6229
45598,0,270.89,0.0,0.0,75,2013,3,1,1,395
45599,0,274.01,0.0,0.0,20,2017,11,18,11,4517
45600,0,274.0,0.0,0.0,90,2018,3,27,4,879
45601,0,285.41,0.0,0.0,1,2017,5,11,23,2935
45602,0,295.07,0.81,0.0,75,2015,8,6,16,6352
45603,0,273.94,0.0,0.0,90,2016,3,23,16,5633
45604,0,280.16,0.0,0.0,1,2013,5,12,22,1581
45605,0,293.73,0.0,0.0,1,2016,7,25,8,5206
45606,0,272.23,0.0,0.0,90,2015,12,21,22,3437
45607,0,290.15,0.0,0.0,1,2017,6,30,8,4940
45608,0,284.25,0.0,0.0,90,2018,9,25,16,6597
45609,0,247.15,0.0,0.0,1,2016,1,17,8,1988
45610,0,251.29,0.0,0.0,1,2014,2,25,6,5034
45611,0,273.01,0.0,0.0,1,2018,3,25,1,795
45612,0,298.63,0.0,0.0,1,2016,8,30,17,5727
45613,0,295.52,0.0,0.0,0,2013,6,14,12,5663
45614,0,275.95,0.0,0.0,90,2017,3,27,5,2711
45615,0,246.64,0.0,0.0,1,2014,1,28,1,256
45616,0,299.49,0.0,0.0,0,2016,8,6,16,4482
45617,0,288.51,0.0,0.0,75,2017,2,21,15,5729
45618,0,293.08,0.0,0.0,1,2017,7,7,8,5251
45619,0,299.66,0.0,0.0,90,2015,8,22,14,4672
45620,0,287.63,0.0,0.0,1,2016,6,2,23,2061
45621,0,288.5,0.0,0.0,75,2018,5,20,22,1696
45622,0,272.58,0.0,0.0,1,2017,11,27,1,317
45623,0,277.82,0.0,0.0,20,2014,3,29,19,3956
45624,0,269.09,0.0,0.0,1,2016,11,20,22,1299
45625,0,285.31,0.25,0.0,90,2018,8,29,3,372
45626,0,275.15,0.0,0.0,90,2013,4,23,17,6345
45627,0,261.3,0.0,0.0,64,2013,12,17,22,3923
45628,0,271.14,0.0,0.0,40,2017,11,26,7,1240
45629,0,269.86,0.0,0.0,90,2018,2,22,21,2247
45630,0,258.01,0.0,0.0,90,2017,1,11,7,4101
45631,0,284.76,0.0,0.0,0,2016,10,3,8,4873
45632,0,285.47,0.0,0.0,1,2016,11,16,18,4159
45633,0,280.86,0.0,0.0,90,2017,10,24,0,545
45634,0,284.89,0.0,0.0,1,2017,10,17,0,1044
45635,0,299.48,0.0,0.0,90,2018,6,30,21,2700
45636,0,272.68,0.0,0.0,90,2013,3,25,14,5000
45637,0,273.01,0.0,0.0,64,2013,11,15,4,787
45638,0,265.42,0.0,0.0,64,2013,11,26,7,6891
45639,0,294.95,0.0,0.0,75,2018,6,10,15,4062
45640,0,265.75,0.0,0.0,90,2016,12,7,17,6143
45641,0,284.79,0.0,0.0,90,2016,4,25,15,5847
45642,0,295.87,0.0,0.0,1,2015,7,13,22,1963
45643,0,295.91,0.0,0.0,1,2015,9,7,11,3782
45644,0,247.4,0.0,0.0,1,2014,1,7,3,289
45645,0,296.28,0.0,0.0,1,2017,7,19,10,4681
45646,0,286.21,0.0,0.0,0,2016,6,8,8,5841
45647,0,274.28,0.0,0.0,1,2016,11,15,1,315
45648,0,305.87,0.0,0.0,0,2013,7,19,18,4937
45649,0,291.94,0.0,0.0,90,2017,8,13,22,1787
45650,0,273.34,0.0,0.0,90,2016,12,2,14,5608
45651,0,279.9,0.0,0.0,90,2013,4,9,15,5849
45652,0,275.62,0.0,0.0,90,2018,3,2,21,3238
45653,0,292.49,0.0,0.0,1,2016,9,19,3,387
45654,0,288.48,0.0,0.0,90,2016,4,20,20,3223
45655,0,268.68,0.0,0.0,90,2017,12,17,10,4399
45656,0,271.95,0.0,0.0,90,2017,1,16,19,2332
45657,0,285.09,0.0,0.0,75,2017,2,21,19,3310
45658,0,297.55,0.0,0.0,40,2016,8,2,9,4554
45659,0,284.19,0.0,0.0,1,2013,6,19,6,6056
45660,0,292.94,0.0,0.0,12,2013,7,31,13,5349
45661,0,295.55,0.0,0.0,75,2016,5,19,18,4756
45662,0,294.29,0.0,0.0,90,2018,7,19,12,4861
45663,0,295.22,0.0,0.0,1,2018,8,4,23,2015
45664,0,288.834,0.0,0.0,0,2016,10,18,16,6169
45665,0,265.95,0.0,0.0,90,2018,2,20,12,4407
45666,0,299.41,0.0,0.0,40,2016,7,30,14,3993
45667,0,274.82,0.0,0.0,90,2016,11,30,5,2661
45668,0,268.34,0.0,0.05,90,2015,12,29,5,2236
45669,0,289.79,0.0,0.0,1,2018,7,10,6,5886
45670,0,295.25,0.0,0.0,90,2016,5,23,11,4627
45671,0,274.01,0.0,0.0,90,2018,3,5,15,4151
45672,0,289.19,0.0,0.0,90,2013,5,19,12,4679
45673,0,271.0,0.0,0.0,90,2013,2,15,4,732
45674,0,276.08,0.0,0.0,90,2017,11,17,14,5488
45675,0,294.301,0.0,0.0,92,2016,7,16,22,2888
45676,0,278.02,0.0,0.0,1,2017,4,28,23,2547
45677,0,260.21,0.0,0.0,75,2013,1,27,10,3245
45678,0,283.62,0.0,0.0,1,2017,4,17,12,5017
45679,0,267.27,0.0,0.0,1,2017,2,10,6,5684
45680,0,294.35,0.0,0.0,40,2018,9,14,6,5569
45681,0,274.22,0.0,0.0,1,2015,12,8,0,1055
45682,0,274.16,0.0,0.0,90,2017,1,30,19,2772
45683,0,287.46,0.0,0.0,1,2016,8,26,8,5732
45684,0,287.64,0.0,0.0,1,2018,7,31,6,4240
45685,0,283.43,0.0,0.0,1,2014,5,6,1,341
45686,0,289.15,0.0,0.0,1,2013,7,3,3,376
45687,0,261.95,0.0,0.0,90,2016,2,11,12,5115
45688,0,292.65,0.0,0.0,75,2017,5,4,18,4989
45689,0,275.22,0.0,0.0,90,2016,11,24,13,2821
45690,0,287.15,0.0,0.0,90,2017,9,26,9,5783
45691,0,305.0,0.0,0.0,40,2016,7,21,18,4192
45692,0,276.15,0.0,0.0,90,2017,11,2,18,5048
45693,0,270.73,0.0,0.0,64,2013,12,17,12,4703
45694,0,287.29,0.0,0.0,0,2016,6,21,7,6408
45695,0,273.29,0.0,0.0,1,2016,12,20,7,5998
45696,0,279.15,0.0,0.0,90,2016,4,13,0,689
45697,0,277.38,0.0,0.0,75,2013,4,5,9,5107
45698,0,263.32,0.0,0.0,90,2013,12,13,1,359
45699,0,277.9,0.0,0.0,75,2013,4,5,6,5318
45700,0,283.09,0.0,0.0,90,2018,5,11,16,6858
45701,0,260.85,0.0,0.0,5,2018,2,11,12,4950
45702,0,286.35,0.0,0.0,90,2012,10,9,14,5300
45703,0,274.5,0.0,0.0,90,2012,10,26,12,5943
45704,0,284.21,0.0,0.0,90,2018,9,21,8,5653
45705,0,300.76,0.0,0.0,1,2015,6,27,16,3975
45706,0,299.31,0.0,0.0,1,2016,7,9,19,2903
45707,0,286.28,0.0,0.0,75,2016,4,24,14,4347
45708,0,266.88,0.0,0.0,20,2017,2,5,12,4039
45709,0,297.33,0.0,0.0,32,2016,8,4,2,492
45710,0,281.03,0.0,0.0,90,2013,4,27,3,383
45711,0,276.01,0.0,0.0,1,2018,1,18,13,4878
45712,0,293.08,0.0,0.0,40,2016,6,7,20,3011
45713,0,285.04,2.2,0.0,90,2016,5,9,23,891
45714,0,278.28,0.0,0.0,1,2018,4,29,8,2153
45715,0,299.5,0.0,0.0,0,2013,7,18,9,5406
45716,0,288.29,0.0,0.0,40,2017,10,1,3,426
45717,0,290.88,0.0,0.0,90,2013,5,31,2,339
45718,0,302.66,0.0,0.0,32,2016,6,18,16,5036
45719,0,273.81,0.0,0.0,1,2013,3,23,14,4740
45720,0,271.57,0.0,0.0,90,2013,2,18,19,2816
45721,0,265.07,0.0,0.0,64,2013,12,21,2,518
45722,0,276.75,0.0,0.0,90,2017,11,14,0,483
45723,0,271.73,0.0,0.0,64,2013,11,18,11,4545
45724,0,273.84,0.0,0.0,1,2017,2,21,9,5252
45725,0,286.78,0.0,0.0,1,2017,6,7,3,357
45726,0,279.903,0.0,0.0,92,2016,10,26,13,4362
45727,0,299.18,0.0,0.0,1,2016,9,18,18,4223
45728,0,262.59,0.0,0.0,5,2017,2,8,17,6546
45729,0,273.29,0.0,0.0,1,2017,2,23,6,6054
45730,0,294.42,1.52,0.0,24,2014,6,1,19,3315
45731,0,285.48,0.0,0.0,5,2017,5,11,10,4618
45732,0,277.81,0.0,0.0,90,2013,5,2,17,6299
45733,0,279.65,0.0,0.0,1,2017,4,4,7,7065
45734,0,271.35,0.0,0.0,90,2018,3,20,6,5619
45735,0,297.72,0.0,0.0,88,2014,7,11,21,3047
45736,0,288.77,0.0,0.0,90,2017,9,19,6,5949
45737,0,261.15,0.0,0.0,40,2014,2,21,12,2464
45738,0,294.17,1.15,0.0,1,2018,8,26,9,3408
45739,0,304.95,0.0,0.0,75,2018,7,11,16,6522
45740,0,244.82,0.0,0.0,11,2013,2,2,3,354
45741,0,259.41,0.0,0.0,1,2018,2,24,2,490
45742,0,282.53,0.0,0.0,1,2017,6,1,1,462
45743,0,285.88,0.0,0.0,90,2012,11,22,12,3461
45744,0,276.75,0.0,0.0,40,2018,4,10,20,2829
45745,0,278.07,1.69,0.0,90,2016,5,13,8,5340
45746,0,306.68,0.0,0.0,75,2017,6,10,17,4149
45747,0,276.35,0.0,0.0,90,2017,3,24,2,313
45748,0,268.48,0.0,0.0,90,2018,2,17,7,1831
45749,0,286.52,0.0,0.0,90,2016,5,12,12,5172
45750,0,278.88,0.0,0.0,90,2017,3,17,14,5965
45751,0,285.22,0.0,0.0,90,2013,5,26,1,768
45752,0,281.15,0.0,0.0,1,2013,9,22,2,663
45753,0,283.76,0.0,0.0,1,2016,11,16,21,2223
45754,0,276.41,0.0,0.0,90,2016,12,6,0,597
45755,0,273.41,0.0,0.0,90,2013,4,23,20,2904
45756,0,255.28,0.0,0.0,40,2017,1,5,17,5892
45757,0,299.01,0.0,0.0,40,2018,6,13,17,5644
45758,0,287.35,0.0,0.0,90,2017,10,7,13,4882
45759,0,289.858,0.0,0.0,92,2016,7,18,6,5079
45760,0,273.42,0.0,0.0,90,2017,1,17,19,2982
45761,0,287.92,0.0,0.0,1,2016,9,11,8,2265
45762,0,289.42,0.0,0.0,90,2017,8,26,3,381
45763,0,268.51,0.0,0.0,1,2017,11,26,2,701
45764,0,275.59,0.0,0.0,1,2017,3,5,2,746
45765,0,268.22,0.0,0.0,90,2018,4,3,22,1511
45766,0,289.96,0.0,0.0,1,2014,4,21,17,6173
45767,0,274.61,0.0,0.0,75,2017,12,19,14,5385
45768,1,286.37,0.0,0.0,90,2013,5,27,0,863
45769,0,286.34,0.0,0.0,90,2013,6,2,6,947
45770,0,282.057,0.0,0.0,20,2016,10,12,15,4757
45771,0,285.86,0.0,0.0,90,2017,10,11,16,6785
45772,0,267.08,0.0,0.0,75,2016,1,20,23,1017
45773,0,267.4,0.0,0.0,75,2014,2,18,3,365
45774,0,294.26,0.0,0.0,1,2015,9,15,3,338
45775,0,263.15,0.0,0.0,90,2014,3,4,11,4553
45776,0,302.08,0.0,0.0,20,2017,7,11,19,3367
45777,0,280.5,0.0,0.0,90,2016,11,18,7,5892
45778,0,300.75,0.0,0.0,40,2017,5,14,16,4855
45779,0,304.43,0.0,0.0,0,2013,8,30,18,5021
45780,0,256.27,0.0,0.0,0,2014,1,31,21,2791
45781,0,272.46,0.0,0.0,90,2016,12,2,19,3916
45782,0,269.67,0.0,0.0,90,2014,1,30,0,499
45783,0,297.49,0.0,0.0,90,2018,6,20,20,3024
